dog_id,hs_health_conditions_eye,hs_health_conditions_ear,hs_health_conditions_oral,hs_health_conditions_skin,hs_health_conditions_cardiac,hs_health_conditions_respiratory,hs_health_conditions_gastrointestinal,hs_health_conditions_liver,hs_health_conditions_kidney,hs_health_conditions_reproductive,hs_health_conditions_orthopedic,hs_health_conditions_neurological,hs_health_conditions_endocrine,hs_health_conditions_hematologic,hs_health_conditions_immune,hs_health_conditions_infectious_disease,hs_health_conditions_toxin_consumption,hs_health_conditions_trauma,hs_health_conditions_cancer
58016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
18080,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94080,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
67965,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
13208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48502,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80531,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
65945,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
87033,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
26451,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
36961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102007,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
48204,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
938,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28893,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
91456,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
31862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
81963,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
96001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71380,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
77764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9941,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14232,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
15533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39309,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
52471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91233,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
90580,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
78226,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
67388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37385,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
52445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
54124,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47898,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88961,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
94093,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
93667,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30906,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
57394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97112,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11247,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
102584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15252,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45006,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
28473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102257,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88130,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
19429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55022,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83034,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60656,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
28297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42588,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
71971,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1
65399,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
313,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
53001,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
36686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29673,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40392,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87448,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
82892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
84324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
68927,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
102248,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
66851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30141,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
84312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75850,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22800,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76661,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51136,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
89863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82549,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83460,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92678,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
28565,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
83468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50979,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
50136,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
91526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
98737,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7258,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69452,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
48274,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51183,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
8479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77766,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
17455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
81560,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
44261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86754,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
68450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83200,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
56263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35233,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33611,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88865,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
28326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45586,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
63524,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
1674,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
33339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78422,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1230,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
94086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18599,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
37702,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
46838,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47561,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
68563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92476,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
78270,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
59745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23094,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51041,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
96451,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
50365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18979,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27401,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8965,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
52867,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
85376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
61252,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
829,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13049,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
56513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85350,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
49864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88011,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
13062,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
29534,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94923,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72357,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27291,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18632,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
90300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
51654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90488,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89422,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37435,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
97451,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
92843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88540,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16848,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87212,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82476,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87176,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83971,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
84514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88311,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
42260,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100426,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
30763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75217,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28972,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
51415,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13353,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85954,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
95532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91594,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95683,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2381,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
15019,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
94953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60082,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
89538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53277,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74311,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5351,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
48556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11690,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
54550,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16086,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
79749,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
26537,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29247,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
89294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34270,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
85513,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13779,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41923,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99659,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3830,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
