dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
6866,2,1,False,False,True
14340,2,1,False,False,False
81479,4,1,False,False,True
57697,2,1,False,False,False
61719,2,1,False,True,False
85201,2,1,True,True,True
67621,2,1,False,False,False
42227,4,1,False,False,False
28887,2,1,False,False,True
99112,2,1,False,False,False
50186,2,1,True,False,True
89696,3,1,False,True,True
77475,2,1,True,False,False
6843,2,1,True,False,False
59182,2,1,False,False,True
41064,2,1,False,False,False
49795,3,1,True,False,False
81748,3,1,False,True,False
87481,3,1,False,False,False
6729,2,1,False,False,False
41143,2,1,True,True,True
82139,2,1,True,False,True
24993,1,1,True,False,False
19738,2,1,True,False,False
15374,4,1,False,True,True
3590,2,1,True,False,True
60335,2,1,True,False,True
37869,2,1,False,False,True
88314,2,2,False,False,True
84667,2,1,False,False,True
22453,2,1,True,False,True
87308,2,1,False,False,True
64083,2,1,True,False,False
70928,2,1,True,False,False
81180,4,1,True,False,True
29480,1,1,False,False,False
40443,2,1,False,True,True
8347,4,1,True,False,True
95955,2,2,False,False,True
319,2,2,True,True,True
77138,2,1,False,False,False
4601,4,2,True,False,True
77880,2,1,True,False,True
53933,1,1,True,False,True
87841,2,1,False,True,True
86927,4,1,True,True,True
76720,2,1,False,True,False
96457,2,1,True,False,False
70581,4,1,False,False,False
34779,2,1,False,False,True
93168,2,1,True,True,True
51198,2,1,True,False,False
15854,2,1,True,False,True
83374,3,1,False,False,True
100580,1,1,False,True,False
68064,2,1,True,False,False
70508,2,1,True,True,False
13620,2,1,False,False,True
75385,2,1,False,False,True
97771,2,1,True,False,True
6697,2,1,True,False,True
9308,2,1,True,False,False
50760,4,1,True,False,False
51103,3,1,False,True,False
59364,2,1,True,True,True
88950,2,1,False,False,True
95782,2,1,False,False,True
24311,4,1,True,False,False
76959,1,1,True,False,False
84157,2,1,False,True,False
50359,2,1,True,False,False
98881,3,1,True,False,True
44582,4,1,True,False,False
91354,2,1,False,False,False
25568,2,1,False,False,True
53824,2,1,True,True,False
93009,3,1,True,False,True
83557,2,1,False,True,False
77688,4,2,True,True,True
88788,2,1,False,True,False
46897,2,1,False,True,True
98597,2,1,True,False,True
91002,2,1,False,True,True
52383,3,1,False,True,True
78407,2,1,True,False,False
103219,2,1,True,False,False
95366,1,1,True,False,True
73525,2,1,True,False,False
96447,2,1,False,False,True
692,1,1,False,False,False
11206,2,1,True,False,False
91127,2,1,True,False,False
45177,2,1,False,True,True
1525,2,1,True,True,False
80007,3,1,True,False,False
59705,2,1,False,False,False
94548,2,2,True,False,False
63927,2,1,True,True,False
12490,2,1,False,False,False
95167,4,1,False,False,False
95581,2,1,False,True,True
82516,2,1,False,False,False
99602,3,2,False,False,False
58831,2,1,False,False,True
78559,3,1,True,False,True
83785,2,1,True,False,False
92132,4,2,False,True,False
27870,1,1,False,False,False
71736,2,1,False,False,False
89568,2,1,True,False,True
92314,2,1,False,False,False
52629,2,1,False,True,True
48310,2,1,False,False,False
61102,2,1,True,False,False
22541,2,1,False,False,False
72679,2,1,True,False,False
16217,2,1,False,False,True
8164,2,1,False,False,True
76823,2,2,False,False,False
21034,1,1,True,True,True
67625,2,1,False,False,False
83435,1,1,False,False,False
69408,2,1,False,True,True
91542,4,1,False,True,True
80922,2,1,True,False,False
51595,1,1,True,True,True
71258,2,1,True,False,False
43996,2,1,True,False,True
13202,2,1,True,False,True
53657,2,1,False,False,True
43999,2,1,False,False,True
79628,1,2,False,False,False
59300,2,1,True,True,True
82038,2,1,False,False,False
95446,2,1,True,False,False
7588,2,2,False,False,False
46693,2,1,False,True,True
69287,2,1,False,False,True
82718,2,1,False,True,True
37967,1,1,True,False,True
20984,2,1,True,False,False
33340,3,1,False,False,False
98741,2,1,False,False,False
95374,2,1,False,False,False
71847,2,1,False,False,False
90258,2,1,True,True,True
92862,2,1,False,True,True
79299,2,2,False,False,False
90151,1,1,True,False,True
103356,2,1,True,False,False
40237,4,1,False,False,True
69212,2,1,True,False,True
2117,2,4,False,True,True
29779,1,1,False,False,True
93345,2,1,True,False,False
7437,1,1,True,False,False
51104,2,1,True,False,False
87113,1,1,True,False,False
4084,2,1,False,False,False
51283,2,2,False,False,False
15009,2,1,False,True,True
70957,2,1,False,False,False
29640,1,1,True,False,False
103334,2,1,False,False,False
41914,2,1,False,False,False
65385,2,1,True,True,True
72379,2,1,False,True,True
39057,2,2,True,True,True
87140,4,2,True,False,False
94486,2,1,True,True,True
94564,2,1,False,True,True
55298,2,1,True,False,False
17667,2,1,False,False,False
68868,2,2,False,True,True
88304,2,1,False,True,True
41579,2,1,True,False,False
56815,2,1,True,False,False
57288,1,1,True,False,True
35724,2,1,False,True,True
53954,2,1,False,False,False
46644,1,1,True,False,True
79823,2,1,True,False,True
20047,2,1,False,False,False
97037,2,1,False,False,False
12796,2,1,False,True,False
81288,2,1,False,True,True
87527,2,1,True,False,True
7085,1,1,False,False,False
17418,2,2,False,False,False
103087,2,1,False,True,False
19424,3,1,True,False,True
100384,3,1,False,False,False
57363,2,2,True,False,False
93794,4,2,True,False,False
86731,2,1,True,False,False
7945,1,1,True,False,False
47866,2,1,False,False,False
84167,3,1,True,False,True
47551,2,1,False,False,False
66383,1,1,False,False,True
91297,2,1,False,False,False
102228,2,1,True,False,True
85124,2,1,False,False,True
99914,2,1,False,True,False
29426,4,1,True,False,False
96702,2,1,False,False,True
752,2,1,True,False,False
45738,2,1,False,False,False
93259,3,2,False,False,False
72805,2,1,False,False,False
86915,2,1,True,False,False
423,2,1,True,False,True
22868,2,1,False,False,False
74070,4,1,True,True,False
49639,2,2,False,False,True
60948,2,1,True,False,True
78974,2,1,False,False,False
17405,4,1,False,True,True
53283,2,1,False,False,False
100400,3,1,True,False,False
61777,2,1,True,False,False
90729,3,1,True,True,False
41039,2,1,False,False,False
83450,2,1,True,True,True
40715,4,1,False,False,True
64854,2,1,False,False,True
99925,2,1,True,False,False
45504,2,1,True,True,True
57577,1,1,False,False,True
103201,2,1,True,False,False
27096,1,1,False,False,True
2990,2,1,False,False,True
96471,2,1,True,False,False
80197,2,1,True,False,True
95288,2,1,False,False,False
39245,2,1,True,False,False
63455,2,1,False,False,False
63124,2,1,False,False,True
51359,2,1,False,False,False
55563,2,1,False,False,True
18758,2,1,True,True,True
54912,2,1,True,False,True
98694,2,1,False,True,False
68659,2,2,True,False,False
23442,2,1,True,False,False
87331,2,1,False,False,False
34732,2,1,False,False,False
35336,2,2,True,False,True
43948,2,1,False,False,False
82730,2,2,False,False,True
62866,2,1,True,True,False
87436,3,1,True,False,False
29836,2,2,True,False,False
51660,2,1,False,False,False
81812,2,1,True,True,False
48279,2,1,True,False,False
103624,1,1,False,False,True
19539,2,2,False,False,False
72080,2,1,True,False,False
50409,3,1,False,False,False
57862,2,1,False,True,True
57961,2,1,False,False,False
77214,2,1,False,False,False
48857,4,1,True,False,False
74052,2,1,False,True,True
89702,2,1,True,False,False
5933,2,1,True,True,False
70672,2,1,True,False,True
43695,3,1,True,False,True
57792,2,1,False,False,True
95401,3,1,True,False,False
57839,2,1,True,False,False
54936,2,1,True,False,False
88087,2,1,True,False,False
98612,2,1,True,False,False
55455,1,1,True,False,True
101916,2,1,True,False,False
99204,2,1,True,False,True
85057,2,1,True,False,False
44928,2,1,False,False,True
97445,2,1,False,False,False
5457,3,1,False,True,True
89560,2,1,False,False,True
8079,1,1,False,False,False
76412,2,1,False,False,False
83482,3,2,False,False,True
47724,2,1,True,False,False
86442,2,1,False,False,False
88118,2,1,False,False,False
70602,2,1,False,False,False
54507,4,1,True,False,False
88404,2,1,False,False,True
76677,2,1,False,False,False
39359,2,1,True,True,False
61167,2,1,False,False,True
3034,1,1,True,False,False
98930,2,1,True,False,False
74962,2,1,True,False,False
86662,3,1,False,False,False
47411,2,1,False,False,True
102511,2,1,True,False,False
85543,2,3,True,False,False
98064,2,1,True,False,False
81231,4,1,True,False,False
68804,2,1,True,False,False
61005,2,1,True,False,False
54511,2,1,True,False,True
99102,2,2,False,False,False
17708,2,1,True,True,False
57210,4,1,False,False,False
47983,2,1,False,False,False
2078,2,1,False,True,True
32601,2,1,False,False,False
99687,2,1,True,False,True
96299,2,1,False,True,True
15488,2,1,False,False,False
87794,2,1,False,False,False
82224,3,1,True,False,False
50347,2,1,True,False,False
80536,2,1,False,False,True
93293,2,1,False,True,True
65613,2,1,True,False,False
60817,2,1,False,False,False
51471,2,1,True,False,True
85241,2,1,False,False,True
9295,2,1,True,False,True
11194,2,1,False,False,False
98219,4,1,False,True,True
43403,2,1,False,False,True
82776,2,1,False,False,True
41230,2,1,False,False,False
65780,2,1,False,False,False
50971,2,1,False,False,False
47361,2,1,False,False,True
52453,2,1,True,False,True
85677,2,1,True,True,True
70293,4,1,False,False,False
72585,3,1,True,False,False
101116,2,1,True,False,False
12773,2,2,True,False,True
85759,2,1,False,False,False
51407,2,1,True,False,True
61522,2,1,False,False,True
63201,2,1,True,False,False
65117,3,1,True,False,False
153,4,3,True,False,True
26297,1,1,True,False,True
26551,3,1,True,False,False
25257,2,1,False,False,False
31130,2,1,False,True,True
10558,4,1,False,False,True
40295,2,1,True,False,False
55178,2,1,True,False,True
83120,2,1,False,True,True
50189,2,2,True,False,False
101937,3,1,False,False,False
83163,2,1,False,False,True
40466,2,1,True,False,False
34752,4,1,True,True,False
74666,2,2,True,False,False
77944,2,1,True,False,False
42526,2,1,False,False,True
3768,2,1,True,False,True
65831,2,1,True,False,False
67764,2,1,False,False,False
52277,2,1,True,False,False
87416,2,1,True,False,False
86056,2,1,True,True,True
20408,2,1,False,False,False
91654,2,1,True,False,False
14984,2,1,False,False,False
72764,2,1,True,False,False
40064,2,1,True,False,True
27031,2,1,True,False,True
40467,3,2,True,True,False
58766,2,1,True,False,True
59067,2,1,False,False,True
88251,2,1,True,False,True
77030,2,1,False,False,False
63213,2,2,False,False,True
58864,2,1,True,False,True
24245,4,1,False,False,False
94905,2,2,False,True,False
30638,4,1,True,True,False
82538,2,1,False,False,False
88455,2,1,True,False,True
79157,2,1,True,False,False
13320,3,2,True,False,True
36240,2,1,True,False,False
88498,3,1,False,False,False
36286,2,2,True,False,False
9571,4,2,False,False,False
88253,3,1,False,True,True
29048,2,1,True,False,False
82546,4,1,True,False,False
94675,1,2,True,False,False
67069,4,1,True,False,True
101076,3,1,True,False,False
40415,2,1,True,False,False
52358,2,1,True,False,False
86121,2,1,False,True,True
73181,2,1,False,False,False
48517,3,1,False,False,False
91224,3,1,True,False,False
24265,3,1,True,False,True
92738,2,1,True,False,False
5524,2,1,False,False,False
54267,4,2,True,False,False
34899,2,1,True,False,False
6859,1,1,True,False,True
21978,2,1,True,False,False
53118,2,1,True,False,False
77559,2,1,False,False,True
99726,2,1,True,False,False
72429,2,1,False,False,False
49817,4,2,True,False,True
58511,2,1,True,False,False
102293,4,1,False,False,False
24878,4,1,False,True,True
40618,2,2,False,False,True
48378,2,1,True,False,False
49353,2,1,True,False,True
30750,2,1,True,False,False
45826,2,1,True,False,True
52298,2,1,False,False,True
93332,3,1,False,False,False
94242,3,1,True,False,False
21798,2,1,False,False,False
68916,3,1,False,False,False
65861,2,1,False,False,False
56736,2,1,False,False,False
103529,3,1,False,False,False
51575,2,1,False,False,True
16971,4,2,True,False,False
13841,4,1,False,False,True
86892,4,1,False,False,True
78609,3,1,False,False,False
71116,2,1,False,False,True
91802,3,1,True,False,True
91814,2,1,False,False,True
16511,2,1,False,False,True
32182,2,1,False,False,False
2896,1,2,True,False,True
79306,2,1,False,True,True
2198,2,1,False,False,True
14307,2,1,True,False,True
3888,4,1,True,False,True
57899,4,1,True,False,False
15685,2,1,True,False,False
61001,4,1,True,False,False
10849,2,1,False,False,False
2658,2,1,False,False,True
55839,2,1,False,False,False
25355,2,1,True,False,True
77365,2,2,False,False,False
58556,2,1,False,False,False
51132,1,1,True,False,False
73000,3,1,False,False,True
3183,3,1,False,False,False
95923,2,1,True,False,False
59721,1,1,True,False,False
84394,2,1,False,True,False
74818,2,1,False,False,False
24835,2,1,False,False,False
70105,2,1,True,False,True
60392,2,1,True,False,True
49854,3,1,False,False,False
87732,2,1,True,False,False
86276,2,1,True,False,False
66709,2,1,True,False,False
59630,1,1,True,False,True
100153,2,1,False,False,True
54831,2,2,False,False,True
69913,2,1,False,False,False
16161,2,1,True,False,False
60756,1,2,True,False,False
85329,2,1,False,True,True
98856,3,1,True,False,False
29755,2,1,True,False,True
94301,2,1,True,False,False
91621,2,1,True,False,False
64521,2,1,False,False,False
27191,2,1,True,False,True
86605,4,1,False,True,True
41095,2,1,False,False,False
88382,3,1,True,False,False
78738,2,1,False,False,False
5576,2,1,False,True,True
95897,2,1,True,False,False
5412,1,1,False,True,True
30583,2,1,False,False,True
36403,2,2,False,False,True
12754,4,2,True,False,False
31049,2,1,True,False,False
68174,2,1,False,False,False
80284,2,1,False,True,False
18340,2,1,False,False,False
54450,2,2,False,False,True
44675,2,1,True,False,False
88988,3,1,True,False,False
90158,1,1,False,False,True
77796,2,1,True,False,True
44396,3,1,False,False,False
98777,2,1,True,False,True
73035,2,2,True,False,True
41369,3,1,True,False,False
45305,2,1,True,False,True
22832,2,1,True,False,True
85312,2,1,False,False,True
80289,2,1,False,False,True
60046,2,1,False,True,True
85340,2,1,False,False,True
19670,2,1,False,False,False
81268,2,2,False,True,False
95474,2,1,False,False,True
66562,2,1,False,True,False
80503,2,1,False,False,False
30060,2,1,False,True,True
82429,2,1,False,False,False
87215,4,2,True,False,True
3363,4,2,True,False,True
52149,1,1,False,True,False
55792,2,1,False,True,True
44818,2,1,False,False,False
72536,2,1,True,False,False
64345,3,1,False,False,False
92402,2,1,False,False,True
89756,2,1,False,False,True
59166,1,1,False,False,False
61514,2,1,True,True,True
15214,3,1,True,False,True
14899,2,1,False,False,False
15909,1,1,False,False,False
19958,2,1,False,False,False
58191,2,1,False,False,False
99866,1,2,True,False,True
103526,3,1,False,False,False
25616,2,1,False,False,True
11455,1,1,True,True,True
12799,2,2,True,False,False
2688,3,1,True,False,True
87263,2,1,True,False,True
91637,4,1,True,False,False
80975,2,1,True,False,False
48226,2,1,True,False,False
16625,2,1,True,False,True
22297,2,2,False,False,False
43630,2,1,True,False,False
27169,2,1,False,False,True
28603,2,1,True,False,True
18693,1,1,False,True,False
72092,2,1,False,False,True
10404,2,1,False,False,False
91430,2,1,True,False,False
73808,2,1,False,False,False
84126,4,1,True,False,False
65188,4,2,True,False,False
81527,4,1,True,False,True
39745,2,1,True,False,False
3562,2,1,False,True,True
8025,2,1,True,False,False
71102,3,1,True,False,True
98057,2,1,False,False,False
81061,4,3,True,True,True
28185,2,1,False,True,True
65022,2,1,True,False,False
3847,2,1,True,False,False
83363,2,1,False,False,False
27950,2,1,True,False,False
65997,4,2,True,False,False
77680,2,1,True,False,False
72435,2,1,False,False,False
26337,1,1,False,False,True
41075,2,1,False,False,False
17342,2,1,True,True,True
52617,2,1,False,True,True
22009,4,1,False,True,False
48374,2,1,True,True,True
45108,4,1,True,False,False
8777,2,1,True,False,False
1824,2,1,False,False,False
44122,2,1,True,False,True
49181,2,1,True,False,False
5102,2,1,True,False,True
72149,4,1,True,False,False
64998,2,1,False,False,False
89997,2,1,False,False,False
12023,3,1,True,False,False
2422,2,2,True,False,True
78221,2,1,True,True,True
50086,2,1,True,False,True
85136,2,1,True,False,False
47503,4,2,False,False,False
95697,1,1,True,False,False
76998,2,1,False,True,True
76237,2,1,True,True,True
72757,2,1,False,False,False
70525,2,2,False,False,True
7744,2,1,False,False,True
71755,3,1,False,False,True
37753,2,1,True,False,False
42812,2,1,True,False,False
47494,2,1,True,True,True
87699,2,1,True,True,False
72810,2,1,True,False,False
102923,2,1,True,False,False
103042,2,1,False,True,True
88122,3,1,False,True,True
266,4,1,False,False,False
60018,2,1,False,False,False
87114,2,1,False,True,True
1541,4,1,True,False,True
52040,2,1,False,False,True
52720,2,1,False,False,False
97686,2,1,False,False,False
41605,4,1,False,True,True
40945,2,3,True,False,True
92559,4,1,True,False,False
81948,4,3,False,False,True
23072,2,1,True,True,True
89088,3,1,False,False,True
99114,2,1,False,False,False
95263,2,1,True,False,False
18469,2,1,True,False,False
53103,2,1,True,False,True
55211,1,1,False,False,True
66537,2,1,True,False,False
50975,2,1,True,False,True
89846,2,1,False,False,False
40257,2,2,True,False,True
14503,2,1,False,False,True
81947,2,1,True,False,False
97023,2,2,True,False,False
7790,2,1,False,False,False
26303,1,1,True,True,True
98753,1,2,True,False,True
73231,2,1,True,False,False
100179,2,1,True,False,False
78153,2,2,True,False,False
60516,2,1,True,False,True
97992,2,1,False,False,False
15691,1,1,False,False,True
42503,2,1,True,False,False
84367,2,1,True,True,False
91550,2,1,False,False,True
70732,2,1,True,True,True
1751,3,1,False,False,False
93911,2,1,False,False,False
82798,2,1,False,False,True
91730,4,2,False,True,True
40704,1,1,True,False,False
22350,2,1,True,True,False
50955,2,1,False,False,True
95627,3,1,True,False,True
34861,2,1,True,True,True
9375,4,2,True,False,False
56552,2,1,False,True,False
55611,2,1,True,False,True
83213,1,1,False,False,False
30311,3,1,True,False,False
10065,2,1,False,False,True
81069,2,1,True,True,False
46471,2,1,False,False,False
72135,2,1,True,False,True
21294,2,1,False,False,True
84050,2,1,False,False,False
55075,2,1,False,False,False
11492,2,1,False,False,False
2958,2,1,False,True,False
79040,2,1,False,False,False
69932,1,1,True,False,True
65627,2,2,False,False,True
50369,2,1,False,False,True
9559,2,1,False,False,True
6132,2,1,True,False,True
56430,2,1,False,False,False
89300,3,1,False,False,True
93008,1,1,True,False,False
68264,2,2,False,False,True
17720,2,1,True,False,False
18342,2,1,True,False,False
12595,2,1,False,False,False
95682,2,2,True,False,False
48218,3,1,False,False,True
19712,4,1,False,True,True
58040,3,1,True,False,False
85209,2,1,True,False,False
90343,3,1,True,False,False
49485,1,1,False,False,True
34844,2,1,True,False,False
85541,2,1,True,False,True
58926,2,1,False,False,True
74303,3,1,False,False,True
68037,2,1,False,True,False
68327,3,1,True,True,True
5273,4,1,True,False,False
84830,2,2,False,False,False
88559,4,1,True,False,True
19464,2,1,False,False,True
48036,2,1,False,False,False
86832,2,2,False,False,False
90101,2,1,True,False,True
95179,2,1,False,False,False
95748,2,1,False,True,True
86248,2,1,False,False,True
91060,2,2,True,False,False
42234,3,2,False,True,True
71570,2,1,True,False,True
5625,2,2,True,False,False
24081,2,1,False,False,False
33899,4,1,False,False,False
95815,3,1,False,False,False
74955,3,1,False,False,False
70893,2,1,True,False,False
91341,2,1,False,False,False
67252,4,1,True,False,False
58660,2,1,True,False,False
40225,2,1,False,False,False
80032,2,1,True,False,False
83878,2,1,False,False,True
65617,2,1,False,False,False
9179,2,1,False,False,True
42709,2,1,False,False,True
6612,2,1,True,False,False
85028,2,1,True,False,True
26976,2,1,True,False,False
3923,2,1,True,False,False
8254,4,2,True,False,False
32684,4,3,True,False,False
36773,2,1,False,False,True
43938,2,1,False,True,False
71418,2,1,True,False,True
41681,1,1,True,False,True
42183,3,1,True,False,False
87264,2,1,True,False,False
97140,2,1,True,False,True
67409,2,1,False,True,True
95753,4,1,False,False,False
53104,3,2,True,True,True
45295,2,2,False,False,False
103190,2,1,False,True,True
29170,2,1,True,False,True
91106,1,1,False,True,False
45451,2,1,True,False,False
79689,3,1,False,False,False
56904,2,1,True,True,True
44835,2,1,True,False,False
27522,2,1,False,False,False
98112,2,1,False,False,False
67391,2,1,False,False,False
97594,3,1,True,False,False
8544,2,2,False,False,False
25907,4,1,True,False,False
78860,2,1,True,False,False
79313,2,1,True,False,True
102795,1,1,False,True,True
43405,4,1,True,False,False
68845,2,1,True,False,False
84921,2,1,False,True,True
28696,2,1,False,False,False
43215,2,1,False,False,True
23451,2,1,True,True,True
69817,2,1,False,False,False
6212,2,1,False,False,False
83696,2,1,True,True,True
97539,2,1,False,False,False
22477,2,1,True,False,False
80326,4,1,True,True,False
78531,2,2,False,False,False
35451,2,1,False,False,False
98727,4,2,True,False,False
36459,2,1,True,False,False
84634,2,1,True,False,True
45311,2,1,True,True,False
45424,2,1,True,False,False
41267,2,1,True,False,True
38091,2,1,False,False,True
35971,2,1,False,False,False
13500,2,1,False,False,False
41006,2,1,True,True,False
1770,2,1,True,False,False
68332,1,1,False,True,True
1046,3,1,True,False,False
40235,4,2,True,True,False
8059,2,2,True,False,False
28452,4,1,True,False,False
89071,2,1,False,False,False
95481,2,1,False,False,True
94115,2,1,False,False,False
67264,4,1,True,True,True
70226,2,1,True,False,False
27366,4,1,True,True,True
62659,1,1,True,False,False
57029,2,1,True,False,True
80312,2,1,True,False,False
99957,2,2,False,False,False
78109,2,1,False,False,False
58067,2,1,True,True,False
27899,2,1,False,True,False
5157,4,2,True,False,False
61364,2,1,False,True,True
15222,2,1,False,True,True
88080,2,1,False,False,False
41028,2,1,False,False,True
12763,2,1,True,True,False
15855,2,1,True,False,False
68300,4,2,False,True,True
13131,2,1,True,False,False
72994,3,1,False,False,True
23481,2,1,True,False,True
14614,3,1,False,False,True
1593,2,1,False,False,False
91435,2,1,False,False,False
22296,4,2,True,False,False
91345,2,1,True,False,True
90013,2,1,False,False,True
98710,3,1,False,False,True
33486,2,1,True,False,True
92532,2,1,True,False,False
7243,2,1,False,False,True
54125,3,1,True,False,False
10195,2,2,False,False,False
7809,2,1,True,False,False
54710,2,1,False,False,False
47661,2,1,True,False,False
91651,1,1,False,False,False
100266,2,1,False,False,True
66206,3,1,True,True,True
91974,2,1,False,False,False
53171,2,1,True,False,False
22950,2,1,True,False,False
27315,4,2,False,False,False
99956,2,1,True,False,False
89241,3,1,True,True,False
56835,2,1,False,False,False
37074,2,1,False,False,False
1124,2,1,False,True,False
94482,2,2,True,False,False
25883,2,1,False,False,False
60978,2,1,False,True,False
102010,2,1,False,False,False
49053,3,1,False,False,False
40476,2,1,True,True,False
83674,2,1,False,False,False
45570,2,1,False,True,False
102842,1,1,True,False,False
31003,2,1,True,False,False
76062,3,1,True,False,False
87535,2,1,True,False,True
7614,2,1,False,False,False
48384,2,2,False,False,False
98637,2,1,True,False,False
2487,4,1,True,False,False
87537,2,1,True,False,False
79841,2,1,True,False,False
102242,2,1,False,False,False
28535,2,1,True,False,False
73316,2,4,False,True,True
1867,3,1,True,True,True
80109,2,1,True,False,False
86278,2,1,True,True,True
69426,2,1,True,False,False
84338,2,2,False,False,False
44199,2,1,False,False,False
85603,2,1,False,True,False
3235,4,2,True,True,False
61088,2,1,False,True,False
83648,2,1,True,False,False
85639,4,2,False,False,True
44365,2,1,False,False,False
41152,2,1,True,False,False
11610,2,1,False,False,False
84490,1,1,False,False,True
76945,4,1,True,False,False
29413,2,1,False,False,True
98941,2,1,True,False,True
95528,2,2,False,False,False
67369,2,1,True,False,True
83483,2,1,False,False,False
78583,2,1,True,False,True
5149,2,3,True,False,False
11666,2,1,False,False,True
39692,2,1,False,False,False
83467,4,1,True,False,False
63271,2,1,False,True,False
78681,2,1,True,False,False
85501,2,1,False,False,False
34716,2,1,False,True,True
26715,4,1,False,False,False
88302,3,1,True,True,True
35914,3,1,False,False,False
84144,2,1,True,False,True
75857,4,1,False,False,False
53639,2,1,True,False,False
32093,4,2,True,False,True
71641,2,1,True,False,True
8376,1,1,True,False,False
8372,2,1,True,False,True
82614,2,1,False,False,False
70954,2,1,True,True,False
92817,2,1,False,False,False
29617,2,1,True,False,True
2992,2,1,False,False,False
61562,4,2,True,True,False
102401,2,1,False,False,True
86436,2,4,False,False,False
977,3,1,True,False,False
92771,2,1,False,False,False
60914,4,1,False,False,False
85339,3,1,True,False,False
75806,2,1,True,False,False
70694,2,2,True,True,False
101089,4,1,True,False,True
97747,3,1,False,True,True
33950,2,1,True,False,False
17462,2,1,True,False,False
44762,2,1,False,True,True
17524,2,1,True,False,True
57746,2,2,False,True,False
37417,2,1,True,True,True
90761,2,1,True,True,True
43564,2,1,True,True,True
98517,3,1,False,False,False
44572,2,1,False,False,False
87877,4,1,False,False,False
37810,2,1,True,False,False
78775,1,1,True,False,False
47530,2,1,False,True,False
86785,2,1,False,False,True
82917,2,1,True,False,False
57754,2,2,True,False,False
92307,2,2,True,False,False
56274,2,1,False,False,False
45318,2,1,False,True,True
92211,2,1,False,False,False
97994,2,1,False,True,True
27459,2,1,False,False,False
7321,3,1,False,False,False
64956,2,1,True,False,False
86953,2,1,True,False,False
80933,2,1,False,False,False
32578,4,1,True,True,True
19273,4,1,True,True,True
36677,2,1,False,False,False
4303,3,2,True,False,False
75403,2,1,False,False,True
42365,2,1,True,True,True
3245,2,1,False,False,False
6913,3,1,False,False,False
39965,2,1,False,False,False
79906,2,2,False,False,False
62190,2,2,False,False,False
43798,1,1,False,False,True
34354,2,1,False,False,False
39851,2,1,True,False,False
42235,2,1,False,True,False
57,3,1,False,True,False
13818,2,1,False,True,False
90388,4,1,True,False,True
5615,2,1,True,False,False
39721,3,2,False,True,True
60422,2,1,False,False,False
5637,2,1,False,False,False
36639,2,1,False,False,False
5548,2,1,True,True,True
71860,2,1,False,False,False
68849,2,1,False,False,False
32258,2,2,False,False,True
54198,2,1,True,False,False
55091,4,1,True,False,False
5544,2,1,False,True,False
21529,2,1,True,False,False
20777,2,1,False,False,True
77244,2,1,False,False,True
57807,2,1,False,False,False
93587,2,1,True,True,True
15635,2,1,False,False,False
31380,2,1,False,False,True
101035,4,1,True,False,False
71357,1,1,False,True,True
85002,2,1,False,True,True
85318,2,1,True,False,False
95404,2,1,True,False,False
98845,2,1,True,False,False
63502,2,1,True,True,False
3494,2,1,False,False,False
8277,2,1,False,False,False
12926,3,1,False,True,True
18236,2,1,True,False,False
83779,4,2,True,False,True
89279,2,1,True,False,False
84862,2,1,False,False,False
80715,2,1,True,True,True
21397,1,1,False,True,True
65342,1,1,False,True,True
11582,2,1,False,True,True
38345,4,1,True,False,False
73038,2,1,False,True,True
87278,2,1,True,False,False
8980,2,1,False,False,True
73376,2,1,True,False,False
96084,2,1,True,False,False
16326,2,1,False,False,False
59575,2,1,True,True,False
81348,4,1,True,False,False
33272,2,2,False,False,False
87604,2,1,False,False,True
26747,3,1,True,False,True
79426,2,1,True,True,True
14665,2,1,True,False,False
23815,2,1,True,False,False
86854,2,1,False,False,False
51444,2,1,False,False,False
5155,2,1,True,False,True
64004,4,1,True,False,True
5559,1,1,False,False,True
69662,2,2,False,True,False
31410,2,1,True,True,False
93533,2,1,True,False,False
66468,2,1,False,False,False
67894,4,1,True,False,False
1253,2,1,False,True,True
42515,2,1,True,False,False
24285,2,1,True,False,False
67815,4,2,True,False,True
88180,2,1,True,False,True
70723,2,1,True,False,False
93081,2,1,True,False,False
29733,2,1,True,False,True
100761,2,1,False,False,True
21247,2,1,False,False,False
10676,2,1,True,False,False
88853,2,1,False,False,False
27922,2,1,True,False,True
72706,2,1,False,False,False
98065,2,1,True,False,False
11565,2,1,False,False,False
50615,2,1,False,False,True
73706,2,1,False,False,False
55840,2,2,False,True,True
57854,2,1,True,False,False
86475,1,1,True,False,True
46603,1,2,True,False,False
8850,4,1,True,False,False
21435,2,1,True,False,False
29758,2,1,False,False,False
16825,2,1,True,False,False
54158,2,1,False,True,True
22508,2,1,False,True,False
85924,2,2,False,False,True
36204,1,1,True,False,False
91525,4,1,False,True,True
98940,2,2,True,False,True
102403,3,1,True,False,False
84549,2,1,True,False,False
44486,2,1,False,True,True
67451,3,1,True,True,True
33982,1,1,True,False,False
40689,2,1,True,False,False
59423,4,1,False,False,False
15665,2,1,True,True,True
90457,2,1,False,False,False
95535,3,1,False,True,False
24563,2,1,True,True,True
63760,2,1,True,False,True
77009,2,1,True,True,True
65935,2,1,False,False,True
83867,2,1,True,True,False
46868,4,1,False,False,True
24344,2,1,False,False,False
43136,4,1,False,False,True
90660,2,1,True,False,False
25349,2,1,False,True,False
