dog_id,dd_weight_lbs
29487,76.0
803,50.0
53009,68.0
7381,77.0
86117,65.0
81882,65.0
24035,60.0
7840,60.0
87363,65.0
46433,106.0
4311,52.0
71234,60.0
90349,15.5
15846,65.2
42782,82.0
35080,25.0
84832,22.2
42208,22.0
26050,36.5
20634,79.0
40115,26.0
77891,94.0
24186,48.5
3006,60.0
48759,35.0
3908,62.0
33849,30.0
94061,64.0
16568,57.0
46032,25.0
49372,11.0
90355,94.0
97122,69.2
6094,85.0
100417,52.0
97290,112.0
74695,72.0
27065,29.0
70845,72.0
95822,70.0
102365,77.0
43358,93.0
52000,122.0
88002,0.17
46079,49.0
55713,21.0
85566,53.0
10863,11.0
85479,59.0
71081,25.0
11259,80.0
66316,55.1
26202,73.0
84271,47.0
7519,54.0
51220,81.5
57788,58.0
28549,18.0
95419,90.0
60742,33.0
52181,67.0
23954,71.0
27858,32.0
85139,32.0
85656,45.5
36593,46.0
84220,18.4
17602,15.0
85729,24.0
78054,35.0
78759,58.0
50180,26.5
25647,96.0
27179,25.0
88263,65.0
51909,49.6
82593,13.0
24915,61.0
79401,55.0
57729,24.0
83157,70.0
29084,74.0
16695,51.0
95744,51.0
51989,31.0
89113,55.0
5200,65.0
82882,13.0
98594,25.0
96074,8.5
85064,68.0
75221,84.0
19821,13.5
80200,18.2
22223,65.0
18772,59.0
62002,55.0
88538,43.0
67422,75.0
46754,24.0
72239,88.0
35855,21.0
7042,69.6
99989,91.0
97821,66.0
76003,11.0
89275,80.0
26467,83.8
42699,22.5
79531,25.0
65347,82.0
87485,84.0
38172,60.8
51461,67.0
3526,74.0
54216,73.0
4163,58.0
84871,25.0
91462,75.0
19126,66.0
3070,100.0
25586,72.3
32522,37.0
60470,70.0
14910,78.0
87228,12.0
77174,63.0
88683,70.4
97812,12.4
45617,13.8
2518,15.2
72177,17.5
47200,89.0
54085,87.0
53209,8.0
14379,8.0
96752,80.0
47224,62.0
47164,42.0
34526,65.0
58464,52.0
16447,45.0
88622,16.0
19666,65.0
17420,47.0
15173,84.0
4830,85.0
94032,49.0
72442,68.0
13814,65.0
99805,23.0
36119,61.0
46914,28.0
91397,59.0
12004,12.0
46136,49.0
102645,15.0
22365,95.0
75714,61.0
57506,45.0
30425,70.0
64960,48.0
99064,11.0
100756,2.0
13854,12.5
14242,48.0
82553,18.5
90555,24.7
65294,126.0
59121,18.0
14860,28.0
89322,40.0
9825,81.0
57713,30.0
15954,58.0
1640,25.0
62220,11.0
58311,14.6
8587,75.0
89131,94.0
36418,74.0
12082,72.0
44050,46.0
88933,64.8
99767,75.0
4948,61.0
206,59.5
19489,71.0
68699,82.0
84926,57.0
67986,16.0
88095,21.3
30928,88.0
66362,20.6
47901,45.0
68107,21.0
71076,62.0
73149,9.2
92610,8.0
64622,73.0
84463,35.0
92799,19.0
33273,92.0
67869,12.0
75922,41.0
30231,96.0
79327,77.0
29932,70.0
86321,63.0
71688,22.8
21182,47.0
91653,58.0
87865,39.0
81727,54.0
91049,96.0
70436,52.0
83222,22.0
9304,45.0
66602,37.0
52873,83.0
76139,71.0
69204,54.0
24202,86.8
19018,25.0
12944,16.4
46940,72.0
89782,60.0
50565,32.0
52141,10.9
13046,64.0
64227,62.0
55822,15.0
40794,22.0
43974,13.0
89603,62.0
56313,41.1
37382,45.0
17337,110.0
39356,31.0
20440,21.0
102737,60.0
66226,17.3
88704,20.0
86612,5.0
57413,105.0
99089,62.0
64392,69.0
18925,52.0
84833,35.0
14828,62.0
94045,66.0
65459,62.0
22498,59.0
84052,41.6
22579,72.0
31180,65.0
3093,42.0
71210,48.0
47700,61.0
89825,50.0
83268,16.8
36079,165.0
102643,90.0
44294,16.0
56408,70.0
97811,67.0
30229,83.0
6988,64.0
78743,35.0
46623,68.0
28002,135.0
45860,62.0
56118,56.0
44585,71.0
63700,54.0
30717,15.0
77941,82.0
98904,12.0
30914,51.0
48041,71.0
16619,45.0
99812,22.0
103319,58.0
39512,15.0
87872,20.6
53979,115.0
43345,60.0
16124,18.0
44255,21.8
77069,53.0
18401,92.0
8745,57.0
43691,33.0
79746,30.0
2889,55.0
18653,84.0
81203,11.2
92941,12.0
97721,21.0
80779,53.0
84055,46.0
99746,22.0
16963,10.0
28227,64.0
102110,92.59
20153,71.6
63462,9.2
21422,8.0
97977,50.0
98388,20.0
96561,19.8
3298,36.0
42321,38.0
36337,33.0
80707,7.2
43807,41.5
11,54.0
65899,60.0
90460,53.0
48654,32.0
51885,24.3
39709,41.0
69083,68.0
35981,9.0
94197,69.0
62677,23.0
85174,48.0
86472,94.0
80883,71.0
42576,14.0
58626,53.0
63951,65.0
76487,10.0
31029,14.0
40321,89.0
17475,24.0
47598,87.0
100334,30.0
67871,64.2
80954,26.0
53545,28.0
45060,52.0
9631,124.0
97249,75.0
100174,30.0
102606,72.0
27314,48.6
90928,70.0
47513,62.0
68041,6.0
12534,64.0
85765,28.0
31708,51.0
20685,75.0
38911,94.0
27243,16.0
89999,58.0
34269,7.0
70608,90.0
14532,18.0
102020,9.0
82717,145.0
63217,84.5
42859,68.0
89451,60.0
68343,32.0
28876,75.0
63484,50.0
82059,115.0
24770,60.0
77750,7.5
22154,14.0
62825,72.0
69230,65.0
91076,75.0
102753,70.0
29615,18.0
13663,42.0
34065,48.0
99116,15.8
8516,75.0
34647,31.0
93127,75.0
8813,110.0
30965,69.0
94283,14.0
88053,55.0
101033,13.4
101099,41.4
85880,11.0
89887,11.5
72848,42.0
26187,75.0
92891,55.0
18036,94.0
10580,16.0
84603,34.0
81942,65.0
35612,47.0
62792,43.0
69835,52.0
20641,55.0
19358,52.0
41447,12.0
12942,43.0
82615,14.0
9583,22.8
67952,91.0
80242,67.0
81157,38.5
14911,48.0
16163,16.7
74691,8.5
72781,65.0
10122,11.0
87652,17.0
96729,54.0
4277,75.0
91234,55.2
5052,40.0
30645,49.0
57776,47.0
11386,52.0
41808,76.0
29153,75.0
77312,56.0
85644,6.5
68219,66.0
39352,79.7
61078,35.0
10476,31.0
80936,98.0
50456,112.0
10647,65.0
43254,65.0
56770,11.0
28552,88.0
2176,80.0
90172,51.0
19448,65.0
66195,61.0
36803,18.0
63972,58.0
58211,64.0
6673,88.0
34931,70.0
26529,94.0
87730,20.0
48528,67.0
20894,80.0
26526,21.5
77439,18.0
93741,23.0
89079,20.0
91891,52.0
56834,27.0
50968,11.5
102662,12.0
96380,58.0
2546,21.0
31531,46.0
79248,34.0
99711,63.0
34286,35.0
51792,23.0
41739,50.0
56602,122.0
85236,42.0
94723,61.7
34125,35.0
42448,55.0
77340,34.0
24787,48.0
89633,82.0
44610,46.0
94759,91.0
90635,60.0
34233,42.0
1738,82.0
102701,55.0
99888,12.0
89450,74.0
47607,75.0
64355,92.0
19061,7.5
1621,15.3
29939,70.0
3756,68.0
1281,90.5
51336,13.0
90499,105.0
26317,46.0
85807,53.7
19815,51.0
84313,7.8
34896,61.0
4039,68.0
84377,31.4
51739,49.0
92821,126.0
70727,67.0
1294,103.0
23301,38.0
101641,80.0
33110,58.0
26492,62.0
24630,74.0
93576,80.0
67060,62.0
76790,50.0
71315,11.0
60363,39.0
34429,11.0
52561,42.0
79606,63.0
2371,76.0
72307,90.0
77840,55.0
57046,51.0
98593,22.0
16301,95.0
86009,23.0
47617,72.0
2858,22.0
17721,15.0
48628,96.0
19352,12.0
90085,37.2
47633,40.0
35509,63.0
49081,89.0
56292,73.0
53499,8.5
14879,69.0
100856,44.0
68208,57.0
83923,14.5
59897,55.0
51914,88.0
63409,71.0
86735,81.0
83541,98.0
80746,51.0
31828,63.0
100137,13.56
60193,127.0
33471,8.0
94192,35.0
42641,25.0
64605,42.0
92718,38.0
49929,52.0
39086,64.0
15313,67.0
22490,55.0
1752,64.7
44006,70.0
87016,40.0
62364,30.0
13030,55.0
58803,14.0
86964,16.0
81771,16.0
251,17.0
11844,86.0
68934,35.0
8451,73.0
27912,16.9
6378,56.0
68431,7.0
87814,32.1
85811,74.0
18689,75.0
26426,84.0
43550,13.0
54535,63.0
15363,37.5
41676,10.0
5796,76.0
87892,97.0
46056,82.0
15844,38.0
51329,13.0
56851,130.0
94037,53.0
94390,58.0
97048,20.0
79696,54.6
59985,17.0
85047,18.8
30767,38.0
171,45.0
18882,82.0
87560,23.8
45878,72.0
77347,86.0
100829,54.0
79169,42.0
38146,48.0
81099,5.13
19385,83.0
101947,23.0
73998,60.0
38181,59.0
26453,24.0
22151,45.5
92508,61.0
52378,44.0
4784,58.0
94387,48.3
103183,48.0
41365,63.0
71013,100.0
45595,67.0
95909,86.0
95309,36.0
10181,20.0
58299,42.0
71789,52.0
72417,15.0
36724,19.0
65926,51.0
26513,86.0
45692,28.0
1142,61.0
49212,19.0
20781,23.0
53848,95.0
67149,14.25
100790,13.5
834,13.0
91392,75.0
102743,74.5
85707,75.0
91632,64.5
14515,51.0
6924,74.0
22878,29.0
3035,15.0
44575,82.0
9499,100.0
9951,18.0
71555,15.0
4917,71.0
79621,20.0
70298,70.0
5951,12.0
76127,89.0
11934,80.0
98976,21.5
76816,70.0
11998,74.0
51435,24.0
80963,10.0
94372,75.0
95258,95.0
13716,23.0
18684,48.0
21031,58.0
30317,112.0
99342,142.0
78197,14.6
29530,11.0
11402,86.0
95833,125.0
79704,63.0
46231,84.0
4402,45.0
65466,8.6
2515,84.0
1658,15.0
87179,55.0
2520,32.0
45682,53.0
13965,20.0
83823,45.0
34353,15.0
71489,12.2
82989,72.0
29309,72.5
15107,10.0
23167,24.0
34035,42.0
60940,18.0
62350,51.0
71072,31.2
87095,39.0
6081,80.0
76114,72.0
57103,95.4
2732,64.0
27657,74.0
99352,49.0
89823,60.0
99899,22.0
179,94.0
82369,60.0
81096,75.0
13910,52.0
85265,54.0
75613,60.0
48879,56.0
95455,22.0
19634,45.0
72699,33.8
37613,67.0
77799,32.0
76754,31.0
28078,13.5
88390,30.0
74268,58.2
31434,73.0
83212,72.0
12109,34.5
37056,45.0
91283,50.5
37358,21.0
78595,68.0
39439,71.0
23157,60.0
48176,85.0
56077,22.5
45002,35.49
64393,66.0
81283,14.0
84309,58.0
84008,48.0
96152,26.4
91760,48.0
83278,76.0
31151,46.0
53135,65.0
90907,15.0
8839,75.0
59028,40.0
200,37.0
11537,68.0
90178,43.0
96116,35.0
98135,61.0
18541,75.0
55530,68.0
92585,64.5
39582,82.0
51285,74.5
42082,28.0
94504,76.0
11904,61.0
97269,12.0
36485,22.0
27415,35.0
14747,57.0
56751,23.0
41260,7.0
18123,105.0
46759,68.0
31641,12.9
71542,22.0
69357,21.0
72222,74.38
61664,25.0
38196,78.0
50465,40.0
69157,17.0
100307,66.5
45596,45.0
91845,90.0
57780,73.0
28476,12.5
99564,31.0
96845,13.0
74263,58.0
70741,28.0
46845,66.2
79730,49.0
87409,31.5
66886,92.0
37157,119.0
48516,55.0
37727,42.5
87761,17.0
12830,7.5
88875,54.0
310,25.4
10809,42.0
33356,52.0
35447,18.5
1342,72.0
10743,40.0
83972,49.5
76588,53.0
78592,72.0
50743,90.0
22889,67.0
101001,51.0
9504,41.0
25027,68.0
94502,23.0
17724,31.2
45716,25.5
85337,18.0
56582,8.8
97043,22.0
34863,9.0
84664,5.0
17117,71.2
78319,83.0
89392,27.0
66954,42.0
7963,28.0
31103,77.0
102833,18.2
36237,130.0
92769,18.0
63040,37.0
44280,98.0
73420,61.0
81821,60.0
9800,64.5
5216,55.0
91582,55.0
19561,32.0
59041,10.0
94416,65.0
100751,73.0
1418,53.0
98323,49.0
61819,15.0
90393,13.5
100672,45.0
20797,81.0
72326,44.0
90906,50.25
48016,61.0
40556,24.0
1328,67.5
77173,55.0
83277,62.5
7126,18.0
89773,20.0
87395,58.0
82484,89.0
65973,31.0
85904,45.0
102015,77.0
88365,23.0
6799,50.0
96329,25.0
30519,22.0
74356,91.0
47563,51.0
72165,105.0
97710,134.0
45969,22.0
59236,13.0
44130,83.0
83617,60.0
52998,87.0
58684,60.0
61985,58.6
96073,27.0
52239,54.0
88322,70.0
77378,16.0
79803,7.0
82613,31.0
67072,28.0
87422,70.0
23248,17.0
4287,55.0
83148,26.5
94701,8.0
45581,30.3
99588,36.0
67652,69.0
29663,68.8
36216,13.4
25218,31.0
51871,58.0
25914,10.0
3188,9.2
13648,91.0
99424,43.0
22885,52.0
54065,33.0
72888,41.8
97784,52.0
91578,73.0
91093,30.0
100048,104.0
61149,43.0
29470,15.0
78001,60.0
56093,42.0
51227,50.0
17932,78.0
66808,33.0
17691,17.0
30373,18.0
81617,12.0
661,180.0
59276,23.4
34380,20.0
87618,32.0
75290,34.0
73207,55.0
27884,58.0
10220,13.0
99168,12.0
27768,45.0
52816,67.0
99724,52.0
3939,37.5
93123,50.0
88378,13.0
99631,28.0
17903,45.0
56152,21.5
53892,56.0
12167,5.8
20486,55.0
8144,36.3
19816,110.0
92440,66.0
53295,90.0
18949,75.0
7610,44.0
57233,75.0
9952,64.0
35086,81.0
82951,10.0
74112,80.0
100725,65.0
65814,65.0
52721,39.0
87295,72.0
11913,50.0
94232,8.0
8949,27.0
37515,94.0
32529,64.0
65657,33.0
53599,58.0
93326,52.0
29185,85.0
40341,69.0
74744,50.0
37584,61.1
34865,70.0
97662,41.0
81569,46.0
93512,19.0
48440,92.0
94607,93.0
94700,7.0
19798,72.0
49371,46.0
69542,56.0
11380,45.0
16374,135.0
97571,19.93
98790,79.0
59175,34.0
70081,63.0
96803,42.0
65796,38.0
17908,55.0
100840,42.0
50419,54.0
41130,41.0
40603,42.0
34315,60.7
491,83.0
73251,62.0
89963,95.0
38164,75.0
15575,25.0
9780,145.0
33221,78.0
75882,51.0
97649,68.0
85740,17.0
81879,27.0
96488,11.2
49675,37.0
70118,63.0
25456,34.0
29321,27.0
92052,90.0
91768,41.4
80867,40.0
89518,45.0
78980,30.0
65483,18.5
96323,92.0
36273,82.0
5009,71.8
55813,25.0
33526,48.0
90336,40.0
17821,12.0
30585,36.0
15317,13.3
72029,26.0
42132,26.0
71011,76.0
65765,145.0
24918,53.0
97322,110.0
888,43.0
26793,60.0
2022,37.0
39772,13.0
20404,28.0
19797,13.0
40740,83.0
52693,48.0
8553,12.6
70759,49.0
60156,86.2
70873,62.0
84174,50.0
89967,49.0
37935,26.0
59147,26.0
44440,87.0
62811,13.0
76325,123.0
86779,22.0
90919,76.0
89112,39.0
95487,55.0
38205,20.0
95942,20.16
42525,17.8
35533,106.0
58659,63.0
60925,14.5
34192,37.0
3675,48.8
91772,39.5
435,72.0
60778,26.0
72798,28.16
72217,65.0
48977,55.0
31256,11.0
96072,65.0
10359,68.0
50219,38.0
45161,9.3
47382,66.0
82782,65.0
69243,14.0
62722,41.0
98282,35.0
76866,34.0
55071,108.0
95203,20.6
86839,39.0
73981,115.0
58148,8.5
90297,30.0
37337,25.0
24675,64.0
65345,51.0
10008,80.0
45404,12.0
90410,6.5
80898,88.6
10537,45.0
32565,75.0
30623,74.0
102388,81.0
95804,34.0
3831,19.4
11234,65.0
72896,28.5
57093,64.0
34881,92.0
69081,13.0
96531,49.0
42841,22.4
29611,80.4
41227,78.0
96120,76.0
71836,54.6
89601,10.4
93052,55.0
31062,100.0
5756,54.5
89880,35.0
88197,32.0
81068,16.0
43829,55.0
85876,45.0
92055,48.0
86034,50.0
14687,58.0
11555,52.0
81123,11.9
10095,75.0
29763,40.8
9209,98.9
45569,155.0
59844,66.3
36720,70.0
43931,5.0
29177,55.0
37492,82.0
37681,46.0
552,24.7
58156,85.0
86849,75.0
63131,18.8
97893,41.8
102809,45.0
83983,106.0
15583,52.0
84020,41.5
25602,35.0
71680,175.0
1220,20.3
82105,12.0
62915,75.0
29904,60.0
84797,9.0
73203,12.0
78047,18.0
60974,68.0
57958,85.0
43235,61.0
51443,13.0
10821,26.0
78852,15.0
84186,44.0
26899,29.0
83821,80.0
53465,78.0
28124,75.0
92568,22.0
95841,67.0
52793,42.0
91720,31.0
33811,13.0
91777,60.0
11141,76.0
38662,16.0
63853,20.0
32122,78.0
86733,97.0
79033,67.0
20454,28.0
71026,65.0
71344,20.0
75383,7.0
95808,24.0
48773,12.0
73379,46.0
28873,7.0
24381,25.0
102100,58.4
32410,42.0
41644,25.0
43586,108.0
38478,82.0
35384,48.0
21651,39.7
12413,68.0
41830,76.0
46451,48.0
78113,53.0
50357,12.5
3900,62.0
15204,41.0
51119,62.0
76620,38.0
13182,103.0
87837,64.0
99105,54.0
52645,58.8
98761,44.0
71868,9.6
76033,42.0
76361,7.0
90182,20.4
67135,18.0
87716,87.8
97223,34.0
10074,28.0
71546,61.0
78323,106.0
15187,38.0
49242,62.0
11030,8.0
98215,48.0
5838,40.0
69674,74.7
87572,30.0
10645,82.0
90040,65.0
6911,21.0
94837,116.0
58793,22.7
96685,32.0
92714,15.9
83898,11.0
102404,17.0
12586,9.5
59707,67.0
76180,11.0
65004,73.0
23254,30.0
31433,73.0
5563,36.0
4193,18.0
91151,54.0
95144,70.0
87427,53.0
96890,30.0
2529,32.0
73177,12.0
74189,20.0
38813,30.0
47195,28.0
59053,60.0
80719,75.0
83270,16.0
79020,18.0
50515,58.0
48431,14.0
13150,40.0
4475,40.0
65327,13.0
59455,55.0
100796,18.5
83859,85.0
66482,73.0
84057,65.0
58060,66.0
78669,135.0
32513,64.8
66452,20.0
35704,17.8
89631,12.7
90476,64.0
2868,80.0
55437,21.0
60741,50.0
81147,53.0
88810,65.0
63780,48.0
34320,21.5
3379,79.0
57606,110.0
87630,105.0
42377,78.0
46497,18.0
27505,142.0
5152,25.0
78210,8.2
47610,10.4
45453,24.5
74802,80.0
72418,78.0
97473,64.0
81510,42.0
103021,56.0
27087,31.0
92612,69.2
38333,48.0
2805,18.0
53923,45.0
21716,60.0
65762,165.0
65107,43.0
37144,64.0
57778,98.0
65334,11.0
84162,35.0
66105,52.0
47418,168.0
86439,32.0
20849,8.0
47697,22.0
42134,64.0
89474,12.0
82445,67.0
66903,25.0
7592,59.0
86937,26.5
31788,45.0
45833,60.1
20181,55.0
100421,47.0
5278,53.0
81006,22.0
72643,62.0
14511,72.0
87456,22.0
91322,31.0
41928,58.0
94338,14.0
75861,63.0
94526,13.0
225,8.6
1459,62.0
14489,50.0
64505,45.0
12062,85.0
98233,92.0
83369,43.0
95018,57.0
4219,40.0
48132,44.0
2713,48.0
69900,68.0
59665,15.0
68224,70.0
92611,44.0
8690,72.0
18103,22.4
309,32.0
3870,35.0
29018,19.0
90783,13.0
50734,65.0
15052,23.0
91966,145.0
54854,135.0
20236,68.0
4880,41.0
21253,26.0
85335,53.0
6744,70.5
97755,117.0
41093,26.0
97181,22.8
98484,72.0
58414,6.5
35252,60.0
90305,11.0
64615,16.2
31482,90.0
31085,14.0
90627,20.7
29915,21.0
82245,13.0
58904,24.0
60768,75.0
19923,75.0
19606,72.0
24902,55.0
71306,47.0
94271,9.0
1117,90.0
43463,20.0
44031,42.0
31595,81.0
22076,68.0
19145,44.0
72967,19.0
47496,75.0
79612,17.0
83411,43.0
39294,12.0
89163,53.8
75124,16.0
60971,41.0
87011,80.0
55701,48.0
30341,76.0
93308,63.0
67062,40.0
68719,37.5
2452,68.0
89646,64.0
94514,45.0
61269,29.0
83339,70.0
56685,17.0
11466,67.0
26387,81.0
18346,53.0
74378,49.0
60724,35.0
67979,39.0
81095,118.0
11754,80.0
10454,65.0
8885,38.0
82339,107.0
35528,83.0
46398,20.8
5020,33.0
98884,95.0
13990,65.0
48891,48.0
35072,12.4
96944,62.0
46578,15.0
90676,62.0
88071,71.0
70613,35.0
52033,67.0
81439,87.0
10867,62.0
93691,11.0
36353,13.0
90275,60.0
14475,12.0
82286,13.0
2315,65.0
36908,32.0
28730,17.0
89055,67.0
47890,9.8
103347,59.0
16023,8.0
51191,62.0
83632,13.0
30713,68.0
92723,42.0
5644,14.0
96691,95.0
87391,24.0
4259,41.0
97567,22.0
9446,75.0
86774,10.2
9158,70.0
78441,23.6
72325,42.0
86882,13.0
46928,73.0
40717,69.0
71383,18.0
35053,75.0
99049,52.0
85288,17.0
13102,75.0
17061,65.0
87675,55.0
99450,15.0
89690,27.4
75749,92.5
46297,92.5
4308,75.0
22234,75.0
80087,19.0
4837,61.0
93395,75.0
103044,76.0
45227,58.0
13973,34.0
78311,81.8
62085,12.0
26652,22.0
88298,14.0
53851,85.0
31704,18.0
44741,80.0
97726,62.0
21081,83.0
76060,21.0
95762,44.0
99308,12.0
58620,130.0
73133,46.0
87778,32.0
39729,82.0
96098,60.2
50769,55.0
44237,65.0
18486,40.0
42942,40.0
49924,18.0
92721,67.0
5413,67.0
84600,5.8
83714,25.0
87340,45.0
70488,23.2
30042,45.0
5670,29.5
36453,47.0
50492,15.5
12688,65.0
46837,85.0
31048,4.8
19929,79.0
67800,63.0
20846,130.0
90856,39.0
355,50.0
85464,21.7
82201,48.0
8104,19.0
4523,22.0
58474,14.8
32099,82.2
62079,54.5
90323,18.0
57601,77.0
28579,40.0
91858,6.0
11167,44.6
41376,26.0
100406,17.0
68295,42.0
69780,16.5
8731,75.0
68571,61.0
43400,95.0
82986,27.0
42663,90.0
28707,88.0
102167,62.0
94954,55.0
17771,120.0
65069,35.8
11615,15.0
93286,65.0
73201,38.0
1942,31.0
100888,47.0
95449,71.2
30502,9.8
74845,63.3
44326,8.6
76593,84.0
22054,11.0
79165,61.0
27209,45.0
19844,45.0
34551,27.0
31603,112.0
25167,82.0
12888,55.0
99375,83.0
42170,61.0
95204,25.0
32581,62.0
5367,80.0
54014,34.0
87392,43.0
8925,50.0
86289,89.8
93204,6.0
27199,24.2
69305,118.0
6031,11.0
8584,15.0
61474,28.0
12112,12.5
77064,140.0
76185,73.0
4355,18.0
68942,65.0
36742,72.0
80221,74.0
88241,12.3
87563,22.0
49439,34.0
11297,16.0
44148,79.0
28241,7.8
90308,4.8
90618,47.0
92848,13.5
55049,10.0
25281,65.0
50715,16.0
99872,58.0
1019,91.1
37481,48.0
2451,45.0
15666,12.0
82523,13.0
69380,17.0
88639,16.0
60013,85.0
90611,47.0
95095,44.0
53168,29.5
58964,14.0
23552,59.0
48318,9.6
29042,84.0
86689,52.0
55581,88.0
95125,17.0
62646,43.0
50350,65.0
84548,92.0
36960,67.0
85565,80.1
100430,45.0
150,55.0
38444,23.0
72595,18.0
101094,16.35
20277,87.0
29950,49.0
77313,54.6
69982,40.8
24154,78.0
87129,11.14
77973,45.0
47419,52.0
4270,81.2
9185,68.0
82768,50.0
92401,17.0
50621,16.0
16173,54.6
15723,88.0
80908,53.0
32480,4.1
37165,20.6
27756,12.0
89412,61.0
86962,55.0
85127,86.0
49744,62.0
40204,51.0
97712,42.0
76332,9.7
38130,48.0
97951,79.0
62025,47.0
81308,145.0
66081,77.0
18457,32.0
32662,60.0
35460,38.0
88273,22.4
24481,45.0
67234,63.0
62097,14.0
39595,66.0
102874,14.0
28559,52.0
103422,17.0
81185,185.0
84949,65.0
86001,56.0
9271,20.0
87787,63.0
81209,12.8
86236,9.3
84606,49.0
66131,66.0
18609,63.0
80427,95.0
37957,10.0
76876,38.0
72498,54.2
40871,72.0
65228,10.0
91649,17.1
78101,61.0
58355,14.0
56497,62.0
22694,20.2
72382,53.0
28423,65.0
58898,45.0
98298,8.0
49890,53.0
23253,58.0
61511,26.8
31887,22.0
38056,63.0
97238,52.0
657,68.0
14662,79.0
87336,21.0
77249,62.0
64518,43.0
39480,65.0
98745,74.0
58356,24.0
20412,74.0
62652,36.0
97829,100.0
56946,83.0
6621,4.0
17237,115.0
2256,62.0
91467,6.0
13657,65.0
54338,46.0
36083,61.0
21114,5.5
69153,54.0
35709,65.0
15942,55.0
51462,32.0
32417,11.0
27995,12.0
10365,53.0
61181,67.0
72634,81.0
43858,17.0
75465,35.0
76211,43.5
33542,37.0
83948,51.2
1072,63.0
48170,17.5
77248,12.0
54586,52.0
88431,12.0
24175,14.0
72662,56.0
55975,34.0
69107,50.4
99681,5.0
709,84.0
35426,32.0
8307,17.0
102318,15.2
28648,54.0
72754,75.0
67225,55.0
94674,44.0
59894,82.0
94485,124.0
15447,56.0
69432,64.0
58493,32.0
75254,87.0
92869,100.0
31117,40.0
85556,40.0
17818,95.0
28686,105.0
73682,80.0
15091,13.0
88292,52.5
5373,56.0
16497,78.0
80012,16.0
38276,68.0
18227,82.0
85475,23.0
58054,31.0
1495,52.0
59704,34.0
100896,79.0
92528,63.0
88022,16.7
39162,48.0
5218,11.0
92664,55.0
26466,40.5
94187,10.5
81114,68.0
66281,72.0
57339,62.0
86698,78.0
3553,8.5
87166,44.0
68773,78.0
47538,9.5
80140,13.0
83517,70.0
93839,76.0
55053,61.0
52766,26.0
21861,55.0
83101,15.5
90688,70.0
89359,18.1
94968,10.0
40650,44.0
83145,31.0
24771,26.0
79257,83.0
2201,20.0
9735,98.0
10268,67.0
12519,71.0
59933,63.0
7788,45.0
69405,30.0
96980,82.0
49749,72.0
36717,18.0
20633,18.0
75058,17.0
42678,54.0
10051,70.2
71016,52.0
61128,85.0
76524,48.8
72090,41.0
85878,18.0
41621,60.0
61810,12.0
72669,75.0
60982,84.0
97533,13.0
94861,55.0
17563,61.0
64388,45.0
91090,75.0
72598,77.0
50725,74.0
1452,108.0
92485,120.0
87929,55.0
18253,18.2
95636,62.0
95686,51.0
7957,56.0
21355,87.0
64341,41.5
51789,75.0
31644,38.0
3511,58.0
30004,124.0
57915,20.0
52202,67.0
63046,100.0
24970,85.0
3092,55.0
11897,10.0
56739,19.0
54547,38.0
96490,55.0
45216,12.0
46180,72.0
102218,65.0
60419,74.0
90837,32.0
46421,27.0
30021,58.6
93844,62.0
62118,48.0
26912,86.0
61380,71.0
65133,65.0
99785,19.7
1486,63.0
54856,65.0
87315,33.0
50929,13.0
88235,8.0
32441,81.0
86727,45.0
33822,15.0
78966,73.0
41582,19.2
30246,12.0
43039,74.0
13354,22.0
77933,13.0
42694,48.0
88820,117.0
68210,24.0
57171,16.2
102219,10.0
95937,178.0
84925,25.0
37447,12.0
92068,63.0
12714,10.0
9458,95.0
89134,55.6
73045,64.0
16222,50.0
30250,27.0
57525,19.0
82611,14.6
17922,48.0
61794,52.0
15540,27.0
13824,61.0
71270,37.5
88799,55.0
46615,38.0
26796,185.0
68223,62.12
71663,102.0
31098,80.0
87458,11.5
10590,15.0
82783,22.0
64453,50.0
4531,12.0
70751,115.0
90767,39.4
78501,46.8
30786,60.0
88763,85.0
47174,11.0
929,21.0
91050,5.0
14177,86.0
83359,15.1
43097,82.0
68830,85.0
103176,55.0
44004,13.0
31678,97.0
95652,27.5
13337,19.4
42153,17.0
74283,106.0
96384,39.0
55845,35.0
29033,97.0
85447,11.0
6980,17.0
21907,75.0
91307,89.0
48450,56.0
103336,41.0
64595,140.0
50324,50.0
77779,15.0
1538,73.0
66098,72.0
33185,137.0
44142,44.0
76391,86.0
63156,51.0
68156,59.0
84316,42.0
55694,109.0
92681,52.0
12729,58.0
64181,74.0
83466,22.0
27426,25.0
82556,70.0
34223,72.0
2204,17.3
57132,65.4
91434,32.0
100455,48.0
84287,61.0
30804,20.0
72187,68.0
42327,23.0
85270,51.0
100793,79.5
53702,36.0
45011,41.0
86268,10.0
68385,47.0
6565,75.0
95349,32.0
21136,23.0
67500,65.0
85338,59.0
84083,44.0
9447,91.0
68027,23.0
79058,28.0
73878,54.0
30780,38.0
41232,90.2
87744,13.0
65209,64.0
70996,54.0
26863,13.0
51147,52.0
89235,17.2
91925,45.0
35152,21.0
63844,11.0
45832,5.0
77192,48.0
32622,56.0
102295,12.0
15401,12.7
85037,9.5
82025,48.0
42800,108.0
49264,69.8
95254,21.0
83572,17.4
4655,57.0
78625,67.0
54531,76.0
96107,51.0
64371,55.0
79366,13.0
80593,7.0
99079,43.6
97116,84.0
21695,79.0
57825,30.0
74820,83.0
27312,38.0
37697,35.5
36491,48.0
